date,acronym,count
2022-08-29,BTW,1
2022-08-29,SYL,1
2022-08-28,CCY,24
2022-08-28,WIL,24
2022-08-28,WLK,17
2022-08-28,SLK,7
2022-08-28,SLA,18
2022-08-28,WAD,12
2022-08-28,NLA,6
2022-08-28,SPD,7
2022-08-28,WLM,1
2022-08-28,HWD,21
2022-08-28,WLA,9
2022-08-28,VNY,13
2022-08-28,RES,12
2022-08-28,SEL,14
2022-08-28,PLM,5
2022-08-28,VEN,6
2022-08-28,LAX,3
2022-08-28,NHL,9
2022-08-28,GHL,2
2022-08-28,CHT,5
2022-08-28,HAR,2
2022-08-28,MSS,7
2022-08-28,SVY,2
2022-08-28,CPK,12
2022-08-28,WCH,1
2022-08-28,NRD,3
2022-08-28,CCN,5
2022-08-28,PTL,1
2022-08-28,SHR,6
2022-08-28,ENC,4
2022-08-28,BHT,1
2022-08-27,CCY,44
2022-08-27,SLK,6
2022-08-27,WLK,4
2022-08-27,SLA,25
2022-08-27,WAD,8
2022-08-27,BHT,8
2022-08-27,NLA,6
2022-08-27,SPD,5
2022-08-27,WLM,1
2022-08-27,HWD,33
2022-08-27,WLA,10
2022-08-27,WWD,3
2022-08-27,VNY,13
2022-08-27,SEL,23
2022-08-27,PLM,11
2022-08-27,SVY,3
2022-08-27,CHT,11
2022-08-27,NRD,7
2022-08-27,HAR,1
2022-08-27,MSS,15
2022-08-27,SYL,1
2022-08-27,WIL,20
2022-08-27,CPK,12
2022-08-27,WCH,4
2022-08-27,ARL,1
2022-08-27,CCN,5
2022-08-27,VEN,3
2022-08-27,LAX,2
2022-08-27,NHL,5
2022-08-27,SLD,2
2022-08-27,ENC,6
2022-08-27,SHR,7
2022-08-27,GHL,1
2022-08-27,BAR,1
2022-08-27,RES,3
2022-08-27,BTW,1
2022-08-26,CCY,29
2022-08-26,SLK,8
2022-08-26,WLK,5
2022-08-26,SLA,29
2022-08-26,WAD,11
2022-08-26,NLA,11
2022-08-26,BHT,6
2022-08-26,SPD,8
2022-08-26,PTL,3
2022-08-26,WLM,4
2022-08-26,HWD,29
2022-08-26,WIL,29
2022-08-26,WWD,2
2022-08-26,WLA,10
2022-08-26,VNY,16
2022-08-26,ENC,9
2022-08-26,RES,11
2022-08-26,SEL,27
2022-08-26,VEN,3
2022-08-26,PLM,8
2022-08-26,LAX,2
2022-08-26,SHR,8
2022-08-26,NHL,11
2022-08-26,ARL,5
2022-08-26,SVY,3
2022-08-26,NRD,3
2022-08-26,GHL,2
2022-08-26,HAR,4
2022-08-26,SYL,4
2022-08-26,CPK,12
2022-08-26,CCN,3
2022-08-26,CHT,3
2022-08-26,MSS,3
2022-08-26,WCH,5
2022-08-26,SLD,1
2022-08-25,CCY,26
2022-08-25,WLK,6
2022-08-25,SLA,22
2022-08-25,WAD,10
2022-08-25,NLA,17
2022-08-25,BHT,4
2022-08-25,SPD,1
2022-08-25,PTL,2
2022-08-25,HWD,20
2022-08-25,WIL,25
2022-08-25,WLA,12
2022-08-25,VNY,12
2022-08-25,SHR,11
2022-08-25,SLK,6
2022-08-25,SEL,15
2022-08-25,WCH,8
2022-08-25,LAX,4
2022-08-25,VEN,2
2022-08-25,PLM,5
2022-08-25,CHT,5
2022-08-25,NRD,5
2022-08-25,HAR,1
2022-08-25,MSS,5
2022-08-25,SVY,7
2022-08-25,CPK,12
2022-08-25,BAR,1
2022-08-25,WWD,2
2022-08-25,BTW,3
2022-08-25,CCN,9
2022-08-25,WLM,1
2022-08-25,ENC,4
2022-08-25,NHL,4
2022-08-25,SLD,2
2022-08-25,GHL,1
2022-08-25,ARL,1
2022-08-25,RES,1
2022-08-24,CCN,7
2022-08-24,CCY,35
2022-08-24,SLK,6
2022-08-24,WLK,10
2022-08-24,WAD,11
2022-08-24,SLA,26
2022-08-24,BHT,3
2022-08-24,SPD,5
2022-08-24,HWD,23
2022-08-24,WIL,23
2022-08-24,WLA,11
2022-08-24,VNY,11
2022-08-24,RES,9
2022-08-24,NLA,7
2022-08-24,SEL,17
2022-08-24,PLM,3
2022-08-24,NHL,14
2022-08-24,SVY,7
2022-08-24,ARL,1
2022-08-24,NRD,6
2022-08-24,CHT,4
2022-08-24,MSS,6
2022-08-24,WWD,2
2022-08-24,SHR,2
2022-08-24,CPK,5
2022-08-24,WLM,3
2022-08-24,BTW,3
2022-08-24,ENC,5
2022-08-24,GHL,2
2022-08-24,WCH,7
2022-08-24,SLD,2
2022-08-24,LAX,3
2022-08-24,VEN,3
2022-08-24,SYL,1
2022-08-23,CCY,30
2022-08-23,CCN,5
2022-08-23,WAD,9
2022-08-23,SLA,27
2022-08-23,NLA,12
2022-08-23,WLM,6
2022-08-23,HAR,2
2022-08-23,SPD,3
2022-08-23,HWD,23
2022-08-23,WLA,7
2022-08-23,VNY,13
2022-08-23,RES,4
2022-08-23,SLK,7
2022-08-23,SEL,17
2022-08-23,VEN,5
2022-08-23,PLM,6
2022-08-23,SHR,8
2022-08-23,NHL,6
2022-08-23,SLD,3
2022-08-23,NRD,2
2022-08-23,GHL,3
2022-08-23,SYL,4
2022-08-23,MSS,8
2022-08-23,ARL,4
2022-08-23,WIL,19
2022-08-23,CPK,7
2022-08-23,WLK,9
2022-08-23,BHT,8
2022-08-23,BTW,7
2022-08-23,WCH,5
2022-08-23,SVY,3
2022-08-23,LAX,2
2022-08-23,CHT,6
2022-08-23,BAR,1
2022-08-23,WWD,1
2022-08-23,ENC,2
2022-08-22,CCN,7
2022-08-22,CCY,30
2022-08-22,WLK,9
2022-08-22,WIL,18
2022-08-22,SLA,21
2022-08-22,BHT,7
2022-08-22,NLA,10
2022-08-22,WLM,8
2022-08-22,PTL,1
2022-08-22,HAR,8
2022-08-22,HWD,14
2022-08-22,WAD,9
2022-08-22,WWD,3
2022-08-22,WLA,6
2022-08-22,BAR,3
2022-08-22,SHR,7
2022-08-22,RES,4
2022-08-22,SLK,3
2022-08-22,SEL,21
2022-08-22,LAX,2
2022-08-22,PLM,3
2022-08-22,WCH,4
2022-08-22,NHL,8
2022-08-22,SVY,6
2022-08-22,CHT,9
2022-08-22,NRD,4
2022-08-22,MSS,14
2022-08-22,ARL,4
2022-08-22,SYL,3
2022-08-22,VNY,11
2022-08-22,ENC,7
2022-08-22,CPK,4
2022-08-22,BTW,1
2022-08-22,SPD,1
2022-08-22,GHL,1
2022-08-22,SLD,1
2022-08-21,CCY,32
2022-08-21,CCN,7
2022-08-21,SEL,13
2022-08-21,WIL,29
2022-08-21,WLK,2
2022-08-21,WAD,12
2022-08-21,BHT,6
2022-08-21,WLM,6
2022-08-21,SPD,4
2022-08-21,HWD,25
2022-08-21,WLA,10
2022-08-21,SHR,7
2022-08-21,VNY,10
2022-08-21,SLK,6
2022-08-21,NLA,8
2022-08-21,SLA,18
2022-08-21,LAX,4
2022-08-21,PLM,9
2022-08-21,NHL,9
2022-08-21,ARL,3
2022-08-21,SVY,1
2022-08-21,GHL,1
2022-08-21,NRD,2
2022-08-21,MSS,2
2022-08-21,CPK,11
2022-08-21,WCH,3
2022-08-21,SYL,1
2022-08-21,PTL,1
2022-08-21,WWD,2
2022-08-21,RES,8
2022-08-21,ENC,3
2022-08-21,VEN,8
2022-08-21,BTW,1
2022-08-21,SLD,3
2022-08-21,CHT,5
2022-08-21,BAR,2
2022-08-20,CCY,58
2022-08-20,CCN,14
2022-08-20,SEL,20
2022-08-20,WLK,9
2022-08-20,WAD,7
2022-08-20,SLA,30
2022-08-20,NLA,18
2022-08-20,BHT,8
2022-08-20,SPD,4
2022-08-20,HAR,5
2022-08-20,WLM,7
2022-08-20,HWD,41
2022-08-20,WIL,32
2022-08-20,BTW,3
2022-08-20,WWD,2
2022-08-20,VNY,13
2022-08-20,SHR,5
2022-08-20,RES,2
2022-08-20,SLK,5
2022-08-20,PLM,12
2022-08-20,VEN,3
2022-08-20,WCH,6
2022-08-20,NHL,11
2022-08-20,ARL,3
2022-08-20,MSS,5
2022-08-20,NRD,3
2022-08-20,CHT,10
2022-08-20,CPK,9
2022-08-20,WLA,14
2022-08-20,LAX,3
2022-08-20,SVY,6
2022-08-20,SYL,3
2022-08-20,GHL,2
2022-08-19,CCN,5
2022-08-19,CCY,27
2022-08-19,WLK,4
2022-08-19,SLA,25
2022-08-19,WAD,9
2022-08-19,NLA,10
2022-08-19,BHT,7
2022-08-19,WLM,3
2022-08-19,HWD,28
2022-08-19,BTW,2
2022-08-19,VNY,12
2022-08-19,RES,7
2022-08-19,ENC,4
2022-08-19,SLK,4
2022-08-19,SEL,19
2022-08-19,PLM,7
2022-08-19,VEN,9
2022-08-19,LAX,5
2022-08-19,NHL,10
2022-08-19,SHR,6
2022-08-19,SVY,3
2022-08-19,SLD,3
2022-08-19,GHL,4
2022-08-19,NRD,3
2022-08-19,HAR,2
2022-08-19,MSS,14
2022-08-19,WIL,28
2022-08-19,CPK,18
2022-08-19,WLA,7
2022-08-19,WCH,4
2022-08-19,ARL,2
2022-08-19,CHT,12
2022-08-19,BAR,1
2022-08-19,WWD,3
2022-08-19,PTL,1
2022-08-18,CCY,30
2022-08-18,WLK,11
2022-08-18,SLA,22
2022-08-18,WAD,10
2022-08-18,BHT,6
2022-08-18,PTL,3
2022-08-18,WLM,3
2022-08-18,WIL,18
2022-08-18,HWD,20
2022-08-18,WLA,5
2022-08-18,VNY,9
2022-08-18,SHR,5
2022-08-18,SEL,11
2022-08-18,CCN,6
2022-08-18,WCH,8
2022-08-18,LAX,6
2022-08-18,NHL,8
2022-08-18,ARL,5
2022-08-18,CHT,8
2022-08-18,MSS,10
2022-08-18,CPK,15
2022-08-18,NLA,9
2022-08-18,BTW,4
2022-08-18,ENC,7
2022-08-18,SPD,4
2022-08-18,RES,10
2022-08-18,SLK,2
2022-08-18,PLM,3
2022-08-18,SVY,3
2022-08-18,SLD,2
2022-08-18,VEN,2
2022-08-18,NRD,3
2022-08-18,SYL,1
2022-08-18,HAR,1
2022-08-17,WLK,7
2022-08-17,SLK,3
2022-08-17,HWD,14
2022-08-17,SLA,29
2022-08-17,WAD,17
2022-08-17,BHT,6
2022-08-17,SPD,6
2022-08-17,HAR,5
2022-08-17,WLM,3
2022-08-17,WIL,21
2022-08-17,WLA,5
2022-08-17,BTW,3
2022-08-17,VNY,12
2022-08-17,SHR,10
2022-08-17,SEL,20
2022-08-17,WCH,6
2022-08-17,VEN,3
2022-08-17,PLM,5
2022-08-17,NHL,9
2022-08-17,SVY,4
2022-08-17,NRD,5
2022-08-17,CPK,7
2022-08-17,RES,6
2022-08-17,CCY,21
2022-08-17,LAX,4
2022-08-17,GHL,3
2022-08-17,SYL,2
2022-08-17,PTL,2
2022-08-17,ENC,4
2022-08-17,MSS,3
2022-08-17,NLA,7
2022-08-17,ARL,1
2022-08-17,WWD,1
2022-08-17,CCN,2
2022-08-17,CHT,1
2022-08-16,CCY,16
2022-08-16,WLK,14
2022-08-16,SLA,11
2022-08-16,WAD,7
2022-08-16,BHT,6
2022-08-16,NLA,12
2022-08-16,HAR,5
2022-08-16,WLM,7
2022-08-16,HWD,15
2022-08-16,WIL,27
2022-08-16,BTW,4
2022-08-16,WLA,11
2022-08-16,VNY,9
2022-08-16,SLK,7
2022-08-16,SEL,16
2022-08-16,PLM,6
2022-08-16,NHL,5
2022-08-16,SVY,8
2022-08-16,ARL,5
2022-08-16,NRD,6
2022-08-16,MSS,6
2022-08-16,CHT,5
2022-08-16,CPK,16
2022-08-16,PTL,1
2022-08-16,WWD,2
2022-08-16,RES,4
2022-08-16,LAX,2
2022-08-16,WCH,5
2022-08-16,CCN,2
2022-08-16,SHR,8
2022-08-16,ENC,2
2022-08-16,VEN,2
2022-08-16,GHL,1
2022-08-16,SYL,1
2022-08-15,CCY,33
2022-08-15,WLK,5
2022-08-15,SLA,12
2022-08-15,WAD,10
2022-08-15,BHT,10
2022-08-15,NLA,17
2022-08-15,SPD,4
2022-08-15,WLM,5
2022-08-15,HAR,4
2022-08-15,HWD,18
2022-08-15,WIL,18
2022-08-15,BTW,2
2022-08-15,WLA,5
2022-08-15,VNY,12
2022-08-15,SHR,6
2022-08-15,ENC,5
2022-08-15,SEL,16
2022-08-15,PLM,3
2022-08-15,WCH,5
2022-08-15,VEN,3
2022-08-15,NHL,9
2022-08-15,ARL,8
2022-08-15,SLD,2
2022-08-15,MSS,8
2022-08-15,CHT,7
2022-08-15,NRD,5
2022-08-15,CPK,14
2022-08-15,CCN,4
2022-08-15,LAX,6
2022-08-15,SVY,4
2022-08-15,RES,4
2022-08-15,SYL,3
2022-08-15,SLK,5
2022-08-15,WWD,1
2022-08-15,GHL,4
2022-08-14,SEL,14
2022-08-14,CCY,24
2022-08-14,WLK,10
2022-08-14,SLA,23
2022-08-14,WAD,14
2022-08-14,BHT,6
2022-08-14,SPD,5
2022-08-14,WLM,8
2022-08-14,HWD,13
2022-08-14,SHR,7
2022-08-14,WIL,31
2022-08-14,WWD,4
2022-08-14,BTW,1
2022-08-14,VNY,6
2022-08-14,RES,5
2022-08-14,NLA,4
2022-08-14,SLK,5
2022-08-14,LAX,3
2022-08-14,PLM,4
2022-08-14,WCH,5
2022-08-14,NHL,11
2022-08-14,SVY,5
2022-08-14,SLD,2
2022-08-14,NRD,7
2022-08-14,CHT,7
2022-08-14,MSS,6
2022-08-14,WLA,5
2022-08-14,CCN,3
2022-08-14,BAR,2
2022-08-14,ENC,4
2022-08-14,CPK,1
2022-08-14,VEN,3
2022-08-14,HAR,2
2022-08-14,SYL,1
2022-08-14,ARL,1
2022-08-13,CCY,29
2022-08-13,WLK,6
2022-08-13,WIL,26
2022-08-13,SLK,5
2022-08-13,WAD,16
2022-08-13,BHT,7
2022-08-13,NLA,5
2022-08-13,SPD,4
2022-08-13,WLM,4
2022-08-13,HWD,20
2022-08-13,BTW,4
2022-08-13,WWD,5
2022-08-13,VNY,12
2022-08-13,RES,8
2022-08-13,ENC,8
2022-08-13,SEL,17
2022-08-13,SLA,18
2022-08-13,CCN,8
2022-08-13,LAX,4
2022-08-13,NHL,7
2022-08-13,CHT,7
2022-08-13,NRD,4
2022-08-13,GHL,3
2022-08-13,HAR,2
2022-08-13,ARL,3
2022-08-13,MSS,4
2022-08-13,WLA,12
2022-08-13,CPK,9
2022-08-13,PTL,2
2022-08-13,PLM,3
2022-08-13,WCH,2
2022-08-13,SHR,5
2022-08-13,SYL,1
2022-08-13,VEN,5
2022-08-12,CCY,22
2022-08-12,WLK,7
2022-08-12,SLK,5
2022-08-12,BHT,7
2022-08-12,NLA,17
2022-08-12,HAR,3
2022-08-12,SPD,4
2022-08-12,HWD,33
2022-08-12,WIL,22
2022-08-12,WAD,12
2022-08-12,BTW,4
2022-08-12,VNY,12
2022-08-12,RES,8
2022-08-12,SLA,23
2022-08-12,SEL,24
2022-08-12,CCN,5
2022-08-12,VEN,4
2022-08-12,WCH,3
2022-08-12,NHL,11
2022-08-12,SVY,4
2022-08-12,ARL,7
2022-08-12,GHL,5
2022-08-12,NRD,5
2022-08-12,MSS,10
2022-08-12,CPK,10
2022-08-12,SHR,6
2022-08-12,ENC,7
2022-08-12,LAX,7
2022-08-12,CHT,2
2022-08-12,WLA,3
2022-08-12,PLM,3
2022-08-12,WLM,5
2022-08-12,SYL,2
2022-08-11,CCY,31
2022-08-11,CCN,2
2022-08-11,WIL,26
2022-08-11,HWD,15
2022-08-11,SLK,3
2022-08-11,WAD,15
2022-08-11,SLA,22
2022-08-11,BHT,5
2022-08-11,WLM,4
2022-08-11,HAR,4
2022-08-11,BAR,1
2022-08-11,VNY,6
2022-08-11,ENC,6
2022-08-11,NLA,12
2022-08-11,SEL,27
2022-08-11,LAX,4
2022-08-11,SHR,7
2022-08-11,ARL,4
2022-08-11,MSS,8
2022-08-11,NRD,4
2022-08-11,GHL,3
2022-08-11,SYL,3
2022-08-11,CPK,13
2022-08-11,WLA,7
2022-08-11,SPD,4
2022-08-11,WCH,7
2022-08-11,VEN,4
2022-08-11,WLK,6
2022-08-11,RES,4
2022-08-11,PLM,3
2022-08-11,NHL,6
2022-08-11,SLD,2
2022-08-11,SVY,5
2022-08-11,CHT,4
2022-08-11,WWD,1
2022-08-10,SLK,6
2022-08-10,WAD,10
2022-08-10,SLA,16
2022-08-10,BHT,4
2022-08-10,NLA,10
2022-08-10,SPD,3
2022-08-10,HAR,4
2022-08-10,WLM,3
2022-08-10,HWD,29
2022-08-10,WLA,12
2022-08-10,VNY,11
2022-08-10,SHR,6
2022-08-10,RES,4
2022-08-10,SEL,19
2022-08-10,WCH,8
2022-08-10,VEN,3
2022-08-10,SLD,3
2022-08-10,ARL,3
2022-08-10,NRD,1
2022-08-10,GHL,3
2022-08-10,SYL,3
2022-08-10,MSS,5
2022-08-10,WIL,10
2022-08-10,CPK,16
2022-08-10,CHT,12
2022-08-10,CCY,13
2022-08-10,WLK,6
2022-08-10,BTW,1
2022-08-10,ENC,3
2022-08-10,LAX,2
2022-08-10,SVY,1
2022-08-10,CCN,1
2022-08-10,WWD,3
2022-08-10,NHL,6
2022-08-10,PLM,2
2022-08-10,BAR,1
2022-08-09,CCY,16
2022-08-09,WLK,6
2022-08-09,WAD,11
2022-08-09,SLA,25
2022-08-09,NLA,13
2022-08-09,BHT,4
2022-08-09,WLM,3
2022-08-09,SPD,3
2022-08-09,HAR,7
2022-08-09,HWD,21
2022-08-09,WIL,23
2022-08-09,WLA,8
2022-08-09,VNY,11
2022-08-09,SEL,30
2022-08-09,CCN,1
2022-08-09,WCH,7
2022-08-09,PLM,8
2022-08-09,SHR,5
2022-08-09,NHL,7
2022-08-09,SVY,7
2022-08-09,MSS,5
2022-08-09,CPK,8
2022-08-09,CHT,3
2022-08-09,NRD,4
2022-08-09,SLK,7
2022-08-09,VEN,4
2022-08-09,RES,3
2022-08-09,ARL,3
2022-08-09,ENC,2
2022-08-09,SLD,1
2022-08-09,BTW,3
2022-08-09,WWD,1
2022-08-09,PTL,1
2022-08-09,LAX,3
2022-08-09,GHL,1
2022-08-09,SYL,1
2022-08-08,CCY,26
2022-08-08,CCN,5
2022-08-08,WLK,1
2022-08-08,SLA,15
2022-08-08,WAD,7
2022-08-08,BHT,2
2022-08-08,NLA,10
2022-08-08,HWD,19
2022-08-08,WIL,22
2022-08-08,VNY,11
2022-08-08,SHR,9
2022-08-08,ENC,5
2022-08-08,SLK,1
2022-08-08,SEL,22
2022-08-08,WCH,5
2022-08-08,PLM,8
2022-08-08,NHL,7
2022-08-08,ARL,1
2022-08-08,SLD,3
2022-08-08,SVY,3
2022-08-08,NRD,6
2022-08-08,SYL,3
2022-08-08,MSS,7
2022-08-08,CPK,12
2022-08-08,WLA,5
2022-08-08,LAX,2
2022-08-08,BTW,1
2022-08-08,RES,4
2022-08-08,CHT,9
2022-08-08,SPD,2
2022-08-08,WWD,1
2022-08-08,VEN,4
2022-08-08,GHL,3
2022-08-07,CCY,15
2022-08-07,SLK,9
2022-08-07,CCN,6
2022-08-07,WLK,9
2022-08-07,SLA,22
2022-08-07,WAD,5
2022-08-07,BHT,4
2022-08-07,NLA,14
2022-08-07,WLM,6
2022-08-07,HWD,17
2022-08-07,WIL,25
2022-08-07,BTW,3
2022-08-07,WLA,6
2022-08-07,VNY,12
2022-08-07,RES,6
2022-08-07,ENC,6
2022-08-07,MSS,9
2022-08-07,SEL,17
2022-08-07,WCH,5
2022-08-07,VEN,7
2022-08-07,LAX,6
2022-08-07,PLM,8
2022-08-07,NHL,10
2022-08-07,NRD,7
2022-08-07,SYL,2
2022-08-07,CPK,6
2022-08-07,ARL,2
2022-08-07,SHR,7
2022-08-07,SLD,2
2022-08-07,CHT,5
2022-08-07,SPD,2
2022-08-07,HAR,1
2022-08-07,WWD,1
2022-08-07,SVY,2
2022-08-07,GHL,2
2022-08-07,BAR,1
2022-08-06,CCY,25
2022-08-06,CCN,4
2022-08-06,SLK,4
2022-08-06,WAD,13
2022-08-06,SLA,28
2022-08-06,BHT,9
2022-08-06,NLA,18
2022-08-06,SPD,2
2022-08-06,HWD,20
2022-08-06,WIL,23
2022-08-06,BTW,3
2022-08-06,WWD,2
2022-08-06,VNY,16
2022-08-06,ENC,7
2022-08-06,SEL,15
2022-08-06,WCH,5
2022-08-06,VEN,10
2022-08-06,SHR,4
2022-08-06,SVY,3
2022-08-06,ARL,2
2022-08-06,GHL,2
2022-08-06,NRD,4
2022-08-06,CHT,5
2022-08-06,MSS,5
2022-08-06,SYL,4
2022-08-06,CPK,4
2022-08-06,WLM,2
2022-08-06,WLA,6
2022-08-06,RES,4
2022-08-06,HAR,2
2022-08-06,LAX,3
2022-08-06,WLK,3
2022-08-06,NHL,5
2022-08-06,SLD,3
2022-08-05,CCY,30
2022-08-05,SLK,15
2022-08-05,WLK,5
2022-08-05,SLA,18
2022-08-05,NLA,7
2022-08-05,BHT,8
2022-08-05,SPD,8
2022-08-05,HAR,2
2022-08-05,WLM,5
2022-08-05,HWD,26
2022-08-05,WIL,28
2022-08-05,WAD,14
2022-08-05,WWD,1
2022-08-05,WLA,14
2022-08-05,ENC,5
2022-08-05,VNY,10
2022-08-05,SEL,24
2022-08-05,CCN,8
2022-08-05,VEN,6
2022-08-05,PLM,5
2022-08-05,LAX,4
2022-08-05,SVY,6
2022-08-05,SLD,5
2022-08-05,MSS,11
2022-08-05,SYL,3
2022-08-05,CPK,8
2022-08-05,NRD,2
2022-08-05,WCH,4
2022-08-05,NHL,6
2022-08-05,RES,5
2022-08-05,BAR,2
2022-08-05,SHR,9
2022-08-05,CHT,6
2022-08-05,BTW,1
2022-08-05,GHL,1
2022-08-04,CCY,23
2022-08-04,WLK,5
2022-08-04,SLK,8
2022-08-04,WAD,10
2022-08-04,SLA,18
2022-08-04,BHT,9
2022-08-04,SPD,5
2022-08-04,HWD,19
2022-08-04,WIL,24
2022-08-04,WLA,8
2022-08-04,VNY,8
2022-08-04,SHR,9
2022-08-04,RES,6
2022-08-04,ENC,4
2022-08-04,NLA,8
2022-08-04,SEL,23
2022-08-04,CCN,4
2022-08-04,PLM,5
2022-08-04,WCH,11
2022-08-04,NHL,9
2022-08-04,ARL,7
2022-08-04,SVY,3
2022-08-04,MSS,8
2022-08-04,CHT,6
2022-08-04,GHL,5
2022-08-04,WWD,2
2022-08-04,LAX,1
2022-08-04,WLM,3
2022-08-04,VEN,3
2022-08-04,SLD,1
2022-08-04,SYL,3
2022-08-04,CPK,6
2022-08-04,HAR,1
2022-08-04,BAR,2
2022-08-04,NRD,1
2022-08-03,CCY,30
2022-08-03,SLK,4
2022-08-03,WAD,12
2022-08-03,BHT,5
2022-08-03,WLM,4
2022-08-03,HWD,19
2022-08-03,WIL,25
2022-08-03,PLM,9
2022-08-03,WLA,7
2022-08-03,BTW,5
2022-08-03,VNY,8
2022-08-03,ENC,4
2022-08-03,RES,8
2022-08-03,NLA,10
2022-08-03,SLA,24
2022-08-03,SEL,23
2022-08-03,CCN,8
2022-08-03,LAX,3
2022-08-03,VEN,5
2022-08-03,NHL,12
2022-08-03,SVY,6
2022-08-03,CHT,8
2022-08-03,ARL,4
2022-08-03,SYL,2
2022-08-03,WLK,5
2022-08-03,PTL,1
2022-08-03,GHL,2
2022-08-03,NRD,3
2022-08-03,BAR,2
2022-08-03,SHR,3
2022-08-03,CPK,8
2022-08-03,WWD,2
2022-08-03,SPD,3
2022-08-03,MSS,6
2022-08-03,WCH,4
2022-08-02,CCY,19
2022-08-02,WLK,8
2022-08-02,SLK,6
2022-08-02,SLA,18
2022-08-02,WAD,15
2022-08-02,NLA,6
2022-08-02,BHT,6
2022-08-02,SPD,4
2022-08-02,WLM,5
2022-08-02,WIL,25
2022-08-02,WLA,8
2022-08-02,WWD,4
2022-08-02,BAR,2
2022-08-02,VNY,11
2022-08-02,RES,9
2022-08-02,SVY,5
2022-08-02,HWD,10
2022-08-02,SEL,13
2022-08-02,PLM,7
2022-08-02,VEN,8
2022-08-02,WCH,8
2022-08-02,NHL,11
2022-08-02,SHR,6
2022-08-02,ARL,5
2022-08-02,NRD,6
2022-08-02,MSS,16
2022-08-02,CPK,16
2022-08-02,SYL,4
2022-08-02,GHL,5
2022-08-02,CCN,5
2022-08-02,BTW,4
2022-08-02,HAR,3
2022-08-02,ENC,4
2022-08-02,CHT,4
2022-08-02,LAX,2
2022-08-01,SLK,5
2022-08-01,WLK,5
2022-08-01,SLA,26
2022-08-01,BHT,7
2022-08-01,NLA,20
2022-08-01,PTL,1
2022-08-01,WLM,3
2022-08-01,SPD,7
2022-08-01,HWD,13
2022-08-01,WAD,8
2022-08-01,WIL,29
2022-08-01,WLA,8
2022-08-01,VNY,14
2022-08-01,MSS,6
2022-08-01,RES,7
2022-08-01,ENC,8
2022-08-01,SEL,21
2022-08-01,PLM,12
2022-08-01,VEN,8
2022-08-01,LAX,3
2022-08-01,WCH,5
2022-08-01,NHL,5
2022-08-01,SVY,5
2022-08-01,CHT,4
2022-08-01,GHL,9
2022-08-01,SYL,4
2022-08-01,ARL,4
2022-08-01,NRD,4
2022-08-01,CCY,17
2022-08-01,BTW,3
2022-08-01,SLD,1
2022-08-01,CCN,3
2022-08-01,CPK,10
2022-08-01,WWD,1
2022-08-01,BAR,1
2022-08-01,SHR,5
2022-08-01,HAR,1
2022-07-31,CCY,27
2022-07-31,CCN,4
2022-07-31,WLK,3
2022-07-31,SLK,4
2022-07-31,WAD,5
2022-07-31,SLA,9
2022-07-31,BHT,6
2022-07-31,WLM,2
2022-07-31,SPD,6
2022-07-31,HAR,3
2022-07-31,WWD,3
2022-07-31,WLA,6
2022-07-31,BTW,5
2022-07-31,VNY,11
2022-07-31,RES,8
2022-07-31,HWD,13
2022-07-31,SEL,13
2022-07-31,WCH,5
2022-07-31,PLM,5
2022-07-31,VEN,4
2022-07-31,NHL,9
2022-07-31,SHR,9
2022-07-31,SVY,3
2022-07-31,SLD,2
2022-07-31,MSS,6
2022-07-31,SYL,4
2022-07-31,WIL,20
2022-07-31,CPK,5
2022-07-31,GHL,6
2022-07-31,BAR,1
2022-07-31,ENC,4
2022-07-31,LAX,6
2022-07-31,NLA,5
2022-07-31,CHT,2
2022-07-31,NRD,4
2022-07-31,ARL,3
2022-07-30,CCY,24
2022-07-30,WLK,7
2022-07-30,WAD,10
2022-07-30,BHT,5
2022-07-30,SPD,4
2022-07-30,HWD,26
2022-07-30,WIL,32
2022-07-30,VNY,18
2022-07-30,ENC,3
2022-07-30,RES,7
2022-07-30,NLA,10
2022-07-30,SLA,19
2022-07-30,SEL,14
2022-07-30,CCN,8
2022-07-30,PLM,8
2022-07-30,WLA,8
2022-07-30,WCH,5
2022-07-30,NHL,6
2022-07-30,ARL,4
2022-07-30,SLD,4
2022-07-30,CHT,6
2022-07-30,SYL,2
2022-07-30,MSS,6
2022-07-30,CPK,8
2022-07-30,SLK,5
2022-07-30,SVY,6
2022-07-30,SHR,6
2022-07-30,WWD,2
2022-07-30,LAX,5
2022-07-30,BTW,1
2022-07-30,VEN,4
2022-07-30,NRD,3
2022-07-30,WLM,1
2022-07-30,BAR,1
2022-07-30,HAR,2
2022-07-30,GHL,3
2022-07-30,PTL,1
2022-07-29,CCN,6
2022-07-29,CCY,26
2022-07-29,SLK,8
2022-07-29,SLA,19
2022-07-29,BHT,11
2022-07-29,HAR,3
2022-07-29,SPD,7
2022-07-29,WIL,29
2022-07-29,WAD,7
2022-07-29,WLA,11
2022-07-29,VNY,10
2022-07-29,ENC,7
2022-07-29,HWD,28
2022-07-29,NLA,13
2022-07-29,SEL,19
2022-07-29,VEN,5
2022-07-29,PLM,5
2022-07-29,WCH,8
2022-07-29,NHL,14
2022-07-29,SVY,5
2022-07-29,ARL,5
2022-07-29,MSS,2
2022-07-29,WLK,9
2022-07-29,WLM,1
2022-07-29,LAX,3
2022-07-29,SHR,4
2022-07-29,GHL,3
2022-07-29,CHT,6
